deviceID	flowData	current	watthourData	localDate	localTime	UTCtime
HyErn3Blm	null	1.42	84.38	2018-07-12	20:51:45	2018-07-12T06:51:45.000Z
HyErn3Blm	null	0	0	2018-07-12	21:06:45	2018-07-12T07:06:45.000Z
HyErn3Blm	null	0	0	2018-07-12	21:21:45	2018-07-12T07:21:45.000Z
HyErn3Blm	null	0	0	2018-07-12	21:36:45	2018-07-12T07:36:45.000Z
HyErn3Blm	null	0	0	2018-07-12	21:51:45	2018-07-12T07:51:45.000Z
HyErn3Blm	null	0	0	2018-07-12	22:06:45	2018-07-12T08:06:45.000Z
HyErn3Blm	null	0	0.01	2018-07-12	22:21:46	2018-07-12T08:21:46.000Z
HyErn3Blm	null	0.07	3.9	2018-07-12	22:36:46	2018-07-12T08:36:46.000Z
HyErn3Blm	null	2.36	139.97	2018-07-12	22:51:46	2018-07-12T08:51:46.000Z
HyErn3Blm	null	0	0	2018-07-12	23:06:46	2018-07-12T09:06:46.000Z
HyErn3Blm	null	0	0	2018-07-12	23:21:46	2018-07-12T09:21:46.000Z
HyErn3Blm	null	0	0	2018-07-12	23:36:46	2018-07-12T09:36:46.000Z
HyErn3Blm	null	0	0	2018-07-12	23:51:46	2018-07-12T09:51:46.000Z
HyErn3Blm	null	0	0	2018-07-12	00:06:46	2018-07-12T10:06:46.000Z
HyErn3Blm	null	0	0	2018-07-12	00:21:46	2018-07-12T10:21:46.000Z
HyErn3Blm	null	0	0	2018-07-12	00:36:46	2018-07-12T10:36:46.000Z
HyErn3Blm	null	0	0	2018-07-12	00:51:46	2018-07-12T10:51:46.000Z
HyErn3Blm	null	0	0	2018-07-12	01:06:46	2018-07-12T11:06:46.000Z
HyErn3Blm	null	0	0	2018-07-12	01:21:46	2018-07-12T11:21:46.000Z
HyErn3Blm	null	0	0	2018-07-12	01:36:47	2018-07-12T11:36:47.000Z
HyErn3Blm	null	0	0	2018-07-12	01:51:47	2018-07-12T11:51:47.000Z
HyErn3Blm	null	0	0	2018-07-12	02:06:47	2018-07-12T12:06:47.000Z
HyErn3Blm	null	0	0	2018-07-12	02:21:47	2018-07-12T12:21:47.000Z
HyErn3Blm	null	0	0	2018-07-12	02:36:47	2018-07-12T12:36:47.000Z
HyErn3Blm	null	0	0	2018-07-12	02:51:47	2018-07-12T12:51:47.000Z
HyErn3Blm	null	0	0	2018-07-12	03:06:47	2018-07-12T13:06:47.000Z
HyErn3Blm	null	0	0	2018-07-12	03:21:47	2018-07-12T13:21:47.000Z
HyErn3Blm	null	0	0	2018-07-12	03:36:47	2018-07-12T13:36:47.000Z
HyErn3Blm	null	0	0	2018-07-12	03:51:48	2018-07-12T13:51:48.000Z
HyErn3Blm	null	0	0	2018-07-12	04:06:48	2018-07-12T14:06:48.000Z
HyErn3Blm	null	0	0	2018-07-12	04:21:48	2018-07-12T14:21:48.000Z
HyErn3Blm	null	0	0	2018-07-12	04:36:48	2018-07-12T14:36:48.000Z
HyErn3Blm	null	0	0	2018-07-12	04:51:48	2018-07-12T14:51:48.000Z
HyErn3Blm	null	0	0	2018-07-12	05:06:48	2018-07-12T15:06:48.000Z
HyErn3Blm	null	0	0	2018-07-12	05:21:48	2018-07-12T15:21:48.000Z
HyErn3Blm	null	0	0	2018-07-12	05:36:48	2018-07-12T15:36:48.000Z
HyErn3Blm	null	0	0	2018-07-12	05:51:48	2018-07-12T15:51:48.000Z
HyErn3Blm	null	0	0	2018-07-12	06:06:48	2018-07-12T16:06:48.000Z
HyErn3Blm	null	0	0	2018-07-12	06:21:48	2018-07-12T16:21:48.000Z
HyErn3Blm	null	0	0	2018-07-12	06:36:48	2018-07-12T16:36:48.000Z
HyErn3Blm	null	1.7	101.5	2018-07-12	06:51:48	2018-07-12T16:51:48.000Z
HyErn3Blm	null	3.32	199.66	2018-07-12	07:06:48	2018-07-12T17:06:48.000Z
HyErn3Blm	null	0	0	2018-07-12	07:21:49	2018-07-12T17:21:49.000Z
HyErn3Blm	null	0	0	2018-07-12	07:36:49	2018-07-12T17:36:49.000Z
HyErn3Blm	null	2.93	175.42	2018-07-12	07:51:49	2018-07-12T17:51:49.000Z
HyErn3Blm	null	0	0	2018-07-12	08:06:49	2018-07-12T18:06:49.000Z
HyErn3Blm	null	0	0	2018-07-12	08:21:49	2018-07-12T18:21:49.000Z
HyErn3Blm	null	0	0	2018-07-12	08:36:49	2018-07-12T18:36:49.000Z
HyErn3Blm	null	0	0	2018-07-12	08:51:49	2018-07-12T18:51:49.000Z
HyErn3Blm	null	0	0	2018-07-12	09:06:49	2018-07-12T19:06:49.000Z
HyErn3Blm	null	0	0	2018-07-12	09:21:49	2018-07-12T19:21:49.000Z
HyErn3Blm	null	0	0	2018-07-12	09:36:49	2018-07-12T19:36:49.000Z
HyErn3Blm	null	0	0	2018-07-12	09:51:49	2018-07-12T19:51:49.000Z
HyErn3Blm	null	0	0	2018-07-12	10:06:49	2018-07-12T20:06:49.000Z
HyErn3Blm	null	0	0	2018-07-12	10:21:49	2018-07-12T20:21:49.000Z
HyErn3Blm	null	0.15	9.02	2018-07-12	10:36:53	2018-07-12T20:36:53.000Z
HyErn3Blm	null	3.31	198.01	2018-07-12	10:51:53	2018-07-12T20:51:53.000Z
HyErn3Blm	null	0	0	2018-07-12	11:06:54	2018-07-12T21:06:54.000Z
HyErn3Blm	null	0	0	2018-07-12	11:21:54	2018-07-12T21:21:54.000Z
HyErn3Blm	null	0	0	2018-07-12	11:36:54	2018-07-12T21:36:54.000Z
HyErn3Blm	null	0	0	2018-07-12	11:51:54	2018-07-12T21:51:54.000Z
HyErn3Blm	null	0	0.01	2018-07-12	12:06:54	2018-07-12T22:06:54.000Z
HyErn3Blm	null	0	0	2018-07-12	12:21:54	2018-07-12T22:21:54.000Z
HyErn3Blm	null	0	0	2018-07-12	12:36:54	2018-07-12T22:36:54.000Z
HyErn3Blm	null	0	0	2018-07-12	12:51:54	2018-07-12T22:51:54.000Z
HyErn3Blm	null	0	0	2018-07-12	13:06:54	2018-07-12T23:06:54.000Z
HyErn3Blm	null	0	0	2018-07-12	13:21:54	2018-07-12T23:21:54.000Z
HyErn3Blm	null	0	0	2018-07-12	13:36:54	2018-07-12T23:36:54.000Z
HyErn3Blm	null	0	0	2018-07-12	13:51:54	2018-07-12T23:51:54.000Z
HyErn3Blm	null	0	0	2018-07-13	14:06:54	2018-07-13T00:06:54.000Z
HyErn3Blm	null	0	0	2018-07-13	14:21:54	2018-07-13T00:21:54.000Z
HyErn3Blm	null	0	0	2018-07-13	14:36:54	2018-07-13T00:36:54.000Z
HyErn3Blm	null	0	0	2018-07-13	14:51:55	2018-07-13T00:51:55.000Z
HyErn3Blm	null	0	0	2018-07-13	15:06:55	2018-07-13T01:06:55.000Z
HyErn3Blm	null	0	0	2018-07-13	15:21:55	2018-07-13T01:21:55.000Z
HyErn3Blm	null	0	0	2018-07-13	15:36:55	2018-07-13T01:36:55.000Z
HyErn3Blm	null	2.15	128.73	2018-07-13	15:51:55	2018-07-13T01:51:55.000Z
HyErn3Blm	null	3.38	202.56	2018-07-13	16:06:55	2018-07-13T02:06:55.000Z
HyErn3Blm	null	3.37	201.69	2018-07-13	16:21:55	2018-07-13T02:21:55.000Z
HyErn3Blm	null	0.7	41.85	2018-07-13	16:36:55	2018-07-13T02:36:55.000Z
HyErn3Blm	null	0	0	2018-07-13	16:51:55	2018-07-13T02:51:55.000Z
HyErn3Blm	null	0	0	2018-07-13	17:06:55	2018-07-13T03:06:55.000Z
HyErn3Blm	null	0	0	2018-07-13	17:21:55	2018-07-13T03:21:55.000Z
HyErn3Blm	null	0	0	2018-07-13	17:36:55	2018-07-13T03:36:55.000Z
HyErn3Blm	null	0	0	2018-07-13	17:51:55	2018-07-13T03:51:55.000Z
HyErn3Blm	null	0	0	2018-07-13	18:06:55	2018-07-13T04:06:55.000Z
HyErn3Blm	null	0	0	2018-07-13	18:21:55	2018-07-13T04:21:55.000Z
HyErn3Blm	null	0	0	2018-07-13	18:36:55	2018-07-13T04:36:55.000Z
HyErn3Blm	null	0.62	36.79	2018-07-13	18:51:56	2018-07-13T04:51:56.000Z
HyErn3Blm	null	0.47	27.67	2018-07-13	19:06:56	2018-07-13T05:06:56.000Z
HyErn3Blm	null	0	0	2018-07-13	19:21:56	2018-07-13T05:21:56.000Z
HyErn3Blm	null	2.68	157.89	2018-07-13	19:36:56	2018-07-13T05:36:56.000Z
HyErn3Blm	null	1.26	74.27	2018-07-13	19:51:56	2018-07-13T05:51:56.000Z
HyErn3Blm	null	0	0	2018-07-13	20:06:56	2018-07-13T06:06:56.000Z
HyErn3Blm	null	0	0	2018-07-13	20:21:56	2018-07-13T06:21:56.000Z
HyErn3Blm	null	0	0	2018-07-13	20:36:56	2018-07-13T06:36:56.000Z
HyErn3Blm	null	0	0	2018-07-13	20:51:56	2018-07-13T06:51:56.000Z
HyErn3Blm	null	0	0	2018-07-13	21:06:56	2018-07-13T07:06:56.000Z
HyErn3Blm	null	0	0	2018-07-13	21:21:56	2018-07-13T07:21:56.000Z
HyErn3Blm	null	0	0	2018-07-13	21:36:56	2018-07-13T07:36:56.000Z
HyErn3Blm	null	0	0	2018-07-13	21:51:56	2018-07-13T07:51:56.000Z
HyErn3Blm	null	0	0	2018-07-13	22:06:56	2018-07-13T08:06:56.000Z
HyErn3Blm	null	0	0	2018-07-13	22:21:56	2018-07-13T08:21:56.000Z
HyErn3Blm	null	0	0	2018-07-13	22:36:57	2018-07-13T08:36:57.000Z
HyErn3Blm	null	1.1	65.35	2018-07-13	22:51:57	2018-07-13T08:51:57.000Z
HyErn3Blm	null	0	0	2018-07-13	23:06:57	2018-07-13T09:06:57.000Z
HyErn3Blm	null	0	0	2018-07-13	23:21:57	2018-07-13T09:21:57.000Z
HyErn3Blm	null	1.34	79.82	2018-07-13	23:36:57	2018-07-13T09:36:57.000Z
HyErn3Blm	null	1.71	101.46	2018-07-13	23:51:57	2018-07-13T09:51:57.000Z
HyErn3Blm	null	0	0	2018-07-13	00:06:57	2018-07-13T10:06:57.000Z
HyErn3Blm	null	0	0	2018-07-13	00:21:57	2018-07-13T10:21:57.000Z
HyErn3Blm	null	0	0	2018-07-13	00:36:57	2018-07-13T10:36:57.000Z
HyErn3Blm	null	0	0	2018-07-13	00:51:57	2018-07-13T10:51:57.000Z
HyErn3Blm	null	0	0	2018-07-13	01:06:57	2018-07-13T11:06:57.000Z
HyErn3Blm	null	0	0	2018-07-13	01:21:57	2018-07-13T11:21:57.000Z
HyErn3Blm	null	0	0	2018-07-13	01:36:57	2018-07-13T11:36:57.000Z
HyErn3Blm	null	0	0	2018-07-13	01:51:57	2018-07-13T11:51:57.000Z
HyErn3Blm	null	0	0	2018-07-13	02:06:57	2018-07-13T12:06:57.000Z
HyErn3Blm	null	0	0	2018-07-13	02:21:58	2018-07-13T12:21:58.000Z
HyErn3Blm	null	0	0	2018-07-13	02:36:58	2018-07-13T12:36:58.000Z
HyErn3Blm	null	0	0	2018-07-13	02:51:58	2018-07-13T12:51:58.000Z
HyErn3Blm	null	0	0	2018-07-13	03:06:58	2018-07-13T13:06:58.000Z
HyErn3Blm	null	0	0	2018-07-13	03:21:58	2018-07-13T13:21:58.000Z
HyErn3Blm	null	0	0	2018-07-13	03:36:58	2018-07-13T13:36:58.000Z
HyErn3Blm	null	0	0	2018-07-13	03:51:58	2018-07-13T13:51:58.000Z
HyErn3Blm	null	0	0	2018-07-13	04:06:58	2018-07-13T14:06:58.000Z
HyErn3Blm	null	0	0	2018-07-13	04:21:58	2018-07-13T14:21:58.000Z
HyErn3Blm	null	0	0	2018-07-13	04:36:58	2018-07-13T14:36:58.000Z
HyErn3Blm	null	0	0	2018-07-13	04:51:58	2018-07-13T14:51:58.000Z
HyErn3Blm	null	0	0	2018-07-13	05:06:58	2018-07-13T15:06:58.000Z
HyErn3Blm	null	0	0	2018-07-13	05:21:58	2018-07-13T15:21:58.000Z
HyErn3Blm	null	0	0	2018-07-13	05:36:58	2018-07-13T15:36:58.000Z
HyErn3Blm	null	0	0	2018-07-13	05:51:59	2018-07-13T15:51:59.000Z
HyErn3Blm	null	0	0	2018-07-13	06:06:59	2018-07-13T16:06:59.000Z
HyErn3Blm	null	0	0	2018-07-13	06:21:59	2018-07-13T16:21:59.000Z
HyErn3Blm	null	0	0	2018-07-13	06:36:59	2018-07-13T16:36:59.000Z
HyErn3Blm	null	2.01	119.84	2018-07-13	06:51:59	2018-07-13T16:51:59.000Z
HyErn3Blm	null	2.78	165.85	2018-07-13	07:06:59	2018-07-13T17:06:59.000Z
HyErn3Blm	null	0	0	2018-07-13	07:21:59	2018-07-13T17:21:59.000Z
HyErn3Blm	null	0	0	2018-07-13	07:36:59	2018-07-13T17:36:59.000Z
HyErn3Blm	null	0	0	2018-07-13	07:51:59	2018-07-13T17:51:59.000Z
HyErn3Blm	null	0	0	2018-07-13	08:06:59	2018-07-13T18:06:59.000Z
HyErn3Blm	null	0	0	2018-07-13	08:21:59	2018-07-13T18:21:59.000Z
HyErn3Blm	null	0	0	2018-07-13	08:36:59	2018-07-13T18:36:59.000Z
HyErn3Blm	null	0	0	2018-07-13	08:51:59	2018-07-13T18:51:59.000Z
HyErn3Blm	null	0	0	2018-07-13	09:06:59	2018-07-13T19:06:59.000Z
HyErn3Blm	null	0	0	2018-07-13	09:21:59	2018-07-13T19:21:59.000Z
HyErn3Blm	null	0	0	2018-07-13	09:37:00	2018-07-13T19:37:00.000Z
HyErn3Blm	null	0	0	2018-07-13	09:52:00	2018-07-13T19:52:00.000Z
HyErn3Blm	null	0	0	2018-07-13	10:07:00	2018-07-13T20:07:00.000Z
HyErn3Blm	null	0.97	58.47	2018-07-13	10:22:00	2018-07-13T20:22:00.000Z
HyErn3Blm	null	0	0	2018-07-13	10:37:06	2018-07-13T20:37:06.000Z
HyErn3Blm	null	0	0	2018-07-13	10:52:06	2018-07-13T20:52:06.000Z
HyErn3Blm	null	0	0	2018-07-13	11:07:06	2018-07-13T21:07:06.000Z
HyErn3Blm	null	0.24	14.47	2018-07-13	11:22:06	2018-07-13T21:22:06.000Z
HyErn3Blm	null	2.77	166.23	2018-07-13	11:37:06	2018-07-13T21:37:06.000Z
HyErn3Blm	null	0	0	2018-07-13	11:52:06	2018-07-13T21:52:06.000Z
HyErn3Blm	null	2.32	139.61	2018-07-13	12:07:06	2018-07-13T22:07:06.000Z
HyErn3Blm	null	2.45	146.53	2018-07-13	12:22:06	2018-07-13T22:22:06.000Z
HyErn3Blm	null	0	0	2018-07-13	12:37:06	2018-07-13T22:37:06.000Z
HyErn3Blm	null	0.96	57.66	2018-07-13	12:52:06	2018-07-13T22:52:06.000Z
HyErn3Blm	null	1.58	94.62	2018-07-13	13:07:06	2018-07-13T23:07:06.000Z
HyErn3Blm	null	0	0	2018-07-13	13:22:06	2018-07-13T23:22:06.000Z
HyErn3Blm	null	0	0	2018-07-13	13:37:06	2018-07-13T23:37:06.000Z
HyErn3Blm	null	0	0	2018-07-13	13:52:06	2018-07-13T23:52:06.000Z
HyErn3Blm	null	0	0	2018-07-14	14:07:06	2018-07-14T00:07:06.000Z
HyErn3Blm	null	0	0	2018-07-14	14:22:07	2018-07-14T00:22:07.000Z
HyErn3Blm	null	0	0	2018-07-14	14:37:07	2018-07-14T00:37:07.000Z
HyErn3Blm	null	0	0	2018-07-14	14:52:07	2018-07-14T00:52:07.000Z
HyErn3Blm	null	0	0	2018-07-14	15:07:07	2018-07-14T01:07:07.000Z
HyErn3Blm	null	0	0	2018-07-14	15:22:07	2018-07-14T01:22:07.000Z
HyErn3Blm	null	0	0	2018-07-14	15:37:07	2018-07-14T01:37:07.000Z
HyErn3Blm	null	0	0	2018-07-14	15:52:07	2018-07-14T01:52:07.000Z
HyErn3Blm	null	0	0	2018-07-14	16:07:07	2018-07-14T02:07:07.000Z
HyErn3Blm	null	0	0.01	2018-07-14	16:22:07	2018-07-14T02:22:07.000Z
HyErn3Blm	null	0	0	2018-07-14	16:37:07	2018-07-14T02:37:07.000Z
HyErn3Blm	null	0	0	2018-07-14	16:52:07	2018-07-14T02:52:07.000Z
HyErn3Blm	null	0	0	2018-07-14	17:07:07	2018-07-14T03:07:07.000Z
HyErn3Blm	null	0	0	2018-07-14	17:22:07	2018-07-14T03:22:07.000Z
HyErn3Blm	null	0	0	2018-07-14	17:37:07	2018-07-14T03:37:07.000Z
HyErn3Blm	null	1.46	85.96	2018-07-14	17:52:07	2018-07-14T03:52:07.000Z
HyErn3Blm	null	0	0	2018-07-14	18:07:08	2018-07-14T04:07:08.000Z
HyErn3Blm	null	0	0.06	2018-07-14	18:22:08	2018-07-14T04:22:08.000Z
HyErn3Blm	null	0.97	57.24	2018-07-14	18:37:08	2018-07-14T04:37:08.000Z
HyErn3Blm	null	1.59	94.63	2018-07-14	18:52:08	2018-07-14T04:52:08.000Z
HyErn3Blm	null	0.9	53.14	2018-07-14	19:07:08	2018-07-14T05:07:08.000Z
HyErn3Blm	null	3.32	194.95	2018-07-14	19:22:08	2018-07-14T05:22:08.000Z
HyErn3Blm	null	0.15	8.61	2018-07-14	19:37:08	2018-07-14T05:37:08.000Z
HyErn3Blm	null	0	0	2018-07-14	19:52:08	2018-07-14T05:52:08.000Z
HyErn3Blm	null	0	0	2018-07-14	20:07:08	2018-07-14T06:07:08.000Z
HyErn3Blm	null	0	0	2018-07-14	20:22:08	2018-07-14T06:22:08.000Z
HyErn3Blm	null	0	0	2018-07-14	20:37:08	2018-07-14T06:37:08.000Z
HyErn3Blm	null	0	0	2018-07-14	20:52:08	2018-07-14T06:52:08.000Z
HyErn3Blm	null	0	0	2018-07-14	21:07:08	2018-07-14T07:07:08.000Z
HyErn3Blm	null	0	0	2018-07-14	21:22:08	2018-07-14T07:22:08.000Z
HyErn3Blm	null	0	0	2018-07-14	21:37:08	2018-07-14T07:37:08.000Z
HyErn3Blm	null	0	0	2018-07-14	21:52:09	2018-07-14T07:52:09.000Z
HyErn3Blm	null	0	0	2018-07-14	22:07:09	2018-07-14T08:07:09.000Z
HyErn3Blm	null	1.13	67.16	2018-07-14	22:22:09	2018-07-14T08:22:09.000Z
HyErn3Blm	null	2.25	134.57	2018-07-14	22:37:09	2018-07-14T08:37:09.000Z
HyErn3Blm	null	0	0	2018-07-14	22:52:09	2018-07-14T08:52:09.000Z
HyErn3Blm	null	0	0	2018-07-14	23:07:09	2018-07-14T09:07:09.000Z
HyErn3Blm	null	2.89	173.71	2018-07-14	23:22:09	2018-07-14T09:22:09.000Z
HyErn3Blm	null	0	0	2018-07-14	23:37:09	2018-07-14T09:37:09.000Z
HyErn3Blm	null	0	0	2018-07-14	23:52:09	2018-07-14T09:52:09.000Z
HyErn3Blm	null	0	0	2018-07-14	00:07:09	2018-07-14T10:07:09.000Z
HyErn3Blm	null	1.26	75.25	2018-07-14	00:22:09	2018-07-14T10:22:09.000Z
HyErn3Blm	null	2.51	149.49	2018-07-14	00:37:09	2018-07-14T10:37:09.000Z
HyErn3Blm	null	0.54	32.62	2018-07-14	00:52:09	2018-07-14T10:52:09.000Z
HyErn3Blm	null	0	0	2018-07-14	01:07:09	2018-07-14T11:07:09.000Z
HyErn3Blm	null	0	0	2018-07-14	01:22:09	2018-07-14T11:22:09.000Z
HyErn3Blm	null	0	0	2018-07-14	01:37:10	2018-07-14T11:37:10.000Z
HyErn3Blm	null	0	0	2018-07-14	01:52:10	2018-07-14T11:52:10.000Z
HyErn3Blm	null	0	0	2018-07-14	02:07:10	2018-07-14T12:07:10.000Z
HyErn3Blm	null	0	0	2018-07-14	02:22:10	2018-07-14T12:22:10.000Z
HyErn3Blm	null	0	0	2018-07-14	02:37:10	2018-07-14T12:37:10.000Z
HyErn3Blm	null	0	0	2018-07-14	02:52:10	2018-07-14T12:52:10.000Z
HyErn3Blm	null	0	0	2018-07-14	03:07:10	2018-07-14T13:07:10.000Z
HyErn3Blm	null	0	0	2018-07-14	03:22:10	2018-07-14T13:22:10.000Z
HyErn3Blm	null	0	0	2018-07-14	03:37:10	2018-07-14T13:37:10.000Z
HyErn3Blm	null	0	0	2018-07-14	03:52:10	2018-07-14T13:52:10.000Z
HyErn3Blm	null	0	0	2018-07-14	04:07:10	2018-07-14T14:07:10.000Z
HyErn3Blm	null	0	0	2018-07-14	04:22:10	2018-07-14T14:22:10.000Z
HyErn3Blm	null	0	0	2018-07-14	04:37:10	2018-07-14T14:37:10.000Z
HyErn3Blm	null	0	0	2018-07-14	04:52:10	2018-07-14T14:52:10.000Z
HyErn3Blm	null	0	0	2018-07-14	05:07:10	2018-07-14T15:07:10.000Z
HyErn3Blm	null	0	0	2018-07-14	05:22:11	2018-07-14T15:22:11.000Z
HyErn3Blm	null	0	0	2018-07-14	05:37:11	2018-07-14T15:37:11.000Z
HyErn3Blm	null	0	0	2018-07-14	05:52:11	2018-07-14T15:52:11.000Z
HyErn3Blm	null	0	0	2018-07-14	06:07:11	2018-07-14T16:07:11.000Z
HyErn3Blm	null	0	0	2018-07-14	06:22:11	2018-07-14T16:22:11.000Z
HyErn3Blm	null	0	0	2018-07-14	06:37:11	2018-07-14T16:37:11.000Z
HyErn3Blm	null	0.08	5.1	2018-07-14	06:52:11	2018-07-14T16:52:11.000Z
HyErn3Blm	null	1.13	67.57	2018-07-14	07:07:11	2018-07-14T17:07:11.000Z
HyErn3Blm	null	0	0	2018-07-14	07:22:11	2018-07-14T17:22:11.000Z
HyErn3Blm	null	0	0	2018-07-14	07:37:11	2018-07-14T17:37:11.000Z
HyErn3Blm	null	0	0	2018-07-14	07:52:11	2018-07-14T17:52:11.000Z
HyErn3Blm	null	0.99	59.49	2018-07-14	08:07:11	2018-07-14T18:07:11.000Z
HyErn3Blm	null	3.24	193.08	2018-07-14	08:22:11	2018-07-14T18:22:11.000Z
HyErn3Blm	null	0	0	2018-07-14	08:37:11	2018-07-14T18:37:11.000Z
HyErn3Blm	null	2.95	175.71	2018-07-14	08:52:11	2018-07-14T18:52:11.000Z
HyErn3Blm	null	0.14	8.4	2018-07-14	09:07:12	2018-07-14T19:07:12.000Z
HyErn3Blm	null	0.81	48.24	2018-07-14	09:22:12	2018-07-14T19:22:12.000Z
HyErn3Blm	null	3.27	193.72	2018-07-14	09:37:12	2018-07-14T19:37:12.000Z
HyErn3Blm	null	0	0	2018-07-14	09:52:12	2018-07-14T19:52:12.000Z
HyErn3Blm	null	0	0	2018-07-14	10:07:12	2018-07-14T20:07:12.000Z
HyErn3Blm	null	0	0	2018-07-14	10:22:12	2018-07-14T20:22:12.000Z
HyErn3Blm	null	0	0	2018-07-14	10:37:17	2018-07-14T20:37:17.000Z
HyErn3Blm	null	0	0	2018-07-14	10:52:17	2018-07-14T20:52:17.000Z
HyErn3Blm	null	0	0	2018-07-14	11:07:17	2018-07-14T21:07:17.000Z
HyErn3Blm	null	0	0	2018-07-14	11:22:17	2018-07-14T21:22:17.000Z
HyErn3Blm	null	0	0	2018-07-14	11:37:17	2018-07-14T21:37:17.000Z
HyErn3Blm	null	0	0	2018-07-14	11:52:17	2018-07-14T21:52:17.000Z
HyErn3Blm	null	0.07	4.4	2018-07-14	12:07:17	2018-07-14T22:07:17.000Z
HyErn3Blm	null	2.68	159.4	2018-07-14	12:22:17	2018-07-14T22:22:17.000Z
HyErn3Blm	null	0	0	2018-07-14	12:37:17	2018-07-14T22:37:17.000Z
HyErn3Blm	null	0	0	2018-07-14	12:52:17	2018-07-14T22:52:17.000Z
HyErn3Blm	null	0	0	2018-07-14	13:07:17	2018-07-14T23:07:17.000Z
HyErn3Blm	null	0	0	2018-07-14	13:22:17	2018-07-14T23:22:17.000Z
HyErn3Blm	null	0	0	2018-07-14	13:37:17	2018-07-14T23:37:17.000Z
HyErn3Blm	null	0	0	2018-07-14	13:52:17	2018-07-14T23:52:17.000Z
HyErn3Blm	null	0	0	2018-07-15	14:07:18	2018-07-15T00:07:18.000Z
HyErn3Blm	null	0	0	2018-07-15	14:22:18	2018-07-15T00:22:18.000Z
HyErn3Blm	null	0	0	2018-07-15	14:37:18	2018-07-15T00:37:18.000Z
HyErn3Blm	null	0	0	2018-07-15	14:52:18	2018-07-15T00:52:18.000Z
HyErn3Blm	null	0.39	23.15	2018-07-15	15:07:18	2018-07-15T01:07:18.000Z
HyErn3Blm	null	1.46	86.44	2018-07-15	15:22:18	2018-07-15T01:22:18.000Z
HyErn3Blm	null	0.83	49.01	2018-07-15	15:37:18	2018-07-15T01:37:18.000Z
HyErn3Blm	null	0.71	42.09	2018-07-15	15:52:18	2018-07-15T01:52:18.000Z
HyErn3Blm	null	0	0	2018-07-15	16:07:18	2018-07-15T02:07:18.000Z
HyErn3Blm	null	0	0	2018-07-15	16:22:18	2018-07-15T02:22:18.000Z
HyErn3Blm	null	0	0	2018-07-15	16:37:18	2018-07-15T02:37:18.000Z
HyErn3Blm	null	0	0	2018-07-15	16:52:18	2018-07-15T02:52:18.000Z
HyErn3Blm	null	0	0	2018-07-15	17:07:18	2018-07-15T03:07:18.000Z
HyErn3Blm	null	0.6	35.51	2018-07-15	17:22:18	2018-07-15T03:22:18.000Z
HyErn3Blm	null	3.34	197.61	2018-07-15	17:37:18	2018-07-15T03:37:18.000Z
